subj,n_test,nll_actr,nll_fear,n_params_actr,n_params_fear,aic_actr,aic_fear,bic_actr,bic_fear,delta_aic,delta_bic,converged_actr,converged_fear,actr_c,actr_phi,actr_t0,actr_F,actr_tau,actr_s,fear_d,fear_w1,fear_t0,fear_F,fear_tau,fear_s
1501,125,255.9116385729862,253.5500774284738,4,4,519.8232771459724,515.1001548569476,531.1365320951816,526.4134098061568,-4.723122289024786,-4.723122289024786,True,True,0.9017292535225736,0.11772300428879945,0.5590953979665468,0.8970189880650831,-0.8,0.25,0.2240467817435755,1.42492473941758,0.5745861428289212,0.9085439475133279,-0.8,0.25
1502,156,224.44621996062966,217.8416310618004,4,4,456.8924399212593,443.6832621236008,469.09186395025745,455.8826861525989,-13.209177797658526,-13.209177797658526,True,True,0.5107947615275896,0.13817795041964484,0.4149940473516229,0.6495720630936932,-0.8,0.25,0.1749367291845724,1.0326344915603443,0.41597081249323486,0.600425038256236,-0.8,0.25
1503,173,256.19390745170824,252.64392143872726,4,4,520.3878149034165,513.2878428774545,533.0009812814076,525.9010092554456,-7.099972025961961,-7.099972025961961,True,True,0.5058705851365053,0.10895859272622993,0.1923055279030079,1.090461428984468,-0.8,0.25,0.11955518317790341,1.0227257995267738,0.19214479061559367,1.0123451120471485,-0.8,0.25
1504,102,240.36133653465964,239.07350728260155,4,4,488.7226730693193,486.1470145652031,499.2225643224564,496.6469058183402,-2.575658504116177,-2.575658504116177,True,True,0.540997036195788,0.2777569322531101,0.5588062549848285,0.8709008901646225,-0.8,0.25,0.3423117315437817,1.1167693508132377,0.5656721485478476,0.9032410243722071,-0.8,0.25
1505,64,84.59507767970992,76.92674203832759,4,4,177.19015535941983,161.85348407665518,185.8256876928585,170.48901641009385,-15.336671282764655,-15.336671282764655,True,True,0.41302798513478717,0.10000056519188599,0.5760128424522235,0.958229488517807,-0.8,0.25,0.16109082730726104,2.421586339032344,0.5848810815917103,1.4999993828850904,-0.8,0.25
1509,86,181.76830522584868,180.1051810828956,4,4,371.53661045169736,368.2103621657912,381.35399963671136,378.0277513508052,-3.3262482859061606,-3.3262482859061606,True,True,0.9147559368552223,0.11614122723656295,0.4584162071594398,0.9077957271843536,-0.8,0.25,0.21260991080433658,1.395808266717337,0.475338022203076,0.9300483956668485,-0.8,0.25
1512,120,220.20212310172212,222.38646138494036,4,4,448.40424620344425,452.7729227698807,459.55421317457245,463.92288974100893,4.368676566436477,4.368676566436477,True,True,0.3200891325093933,0.33146116869684417,0.5984999999998054,0.5885754422725052,-0.8,0.25,0.3336030116546295,0.8371943438569993,0.5984999999997735,0.6101852530691468,-0.8,0.25
1517,75,201.3246162276027,192.20533732644213,4,4,410.6492324552054,392.41067465288427,419.91918490935063,401.6806271070295,-18.23855780232111,-18.23855780232111,True,True,0.8425845050508193,0.1418567852242058,0.40969215583009116,1.4999999999997502,-0.8,0.25,0.34609293381738276,2.7147444603660817,0.5197842982629663,1.4999999999998075,-0.8,0.25
1518,74,113.07685731721709,104.62119939336634,4,4,234.15371463443418,217.24239878673268,243.36997500725087,226.45865915954937,-16.911315847701502,-16.911315847701502,True,True,0.4385097053120751,0.10000057836866659,0.3224507864438397,1.1042957362166637,-0.8,0.25,0.15129732948398483,2.1128039667485674,0.33604217466632313,1.4999993917536463,-0.8,0.25
1521,112,242.4858149151601,244.84825601406135,4,4,492.9716298303202,497.6965120281227,503.84562531550057,508.5705075133031,4.724882197802515,4.724882197802515,True,True,0.9999993391148954,0.1326219385858111,0.3334307403689692,0.7815691018592216,-0.8,0.25,0.21558502345502195,0.9897008379983585,0.3347519859883991,0.7849484773916725,-0.8,0.25
1529,136,257.60585866609694,255.62068290549232,4,4,523.2117173321939,519.2413658109847,534.8623368751381,530.8919853539288,-3.9703515212091816,-3.9703515212092952,True,True,0.767816288881047,0.10591844872090157,0.6034412763504106,0.8080108377751091,-0.8,0.25,0.15648845785376495,1.0606055040164397,0.6052992776083912,0.8017729719596915,-0.8,0.25
1530,163,195.40379793487844,190.99409383975072,4,4,398.8075958697569,389.98818767950144,411.18259667298395,402.3631884827285,-8.819408190255444,-8.819408190255444,True,True,0.6505465844905978,0.10000056876359885,0.6494556225962289,0.5021558566929157,-0.8,0.25,0.14063336362049259,1.406067736438945,0.6524064018494606,0.5309219876738144,-0.8,0.25
1532,113,245.30910772981147,247.24389953201916,4,4,498.61821545962295,502.4877990640383,509.5277667344723,513.3973503388877,3.869583604415368,3.869583604415368,True,True,0.9999999760664889,0.1307048665958463,0.7174470352041568,0.9494820043925193,-0.8,0.25,0.281972380209439,1.9792978258812806,0.734738230250939,1.0450019157733474,-0.8,0.25
1535,159,110.34016756024776,120.40382921241707,4,4,228.68033512049553,248.80765842483413,240.95595192937645,261.0832752337151,20.127323304338603,20.12732330433863,True,True,0.1817180113786068,0.10000000000000024,0.7332553123801262,0.5007475174749612,-0.8,0.25,0.1000005652906335,1.7146163572777364,0.705812489993307,0.5000005363445568,-0.8,0.25
1536,121,269.7031733962162,266.0500776232252,4,4,547.4063467924324,540.1001552464504,558.5895089748193,551.2833174288373,-7.30619154598196,-7.30619154598196,True,True,0.9999993787203884,0.20973027808952235,0.1972079292122884,0.8395624241751645,-0.8,0.25,0.44823526671466735,2.259010814596467,0.2162334448476183,0.886252821975042,-0.8,0.25
1540,99,162.75235121044358,161.5437141643488,4,4,333.50470242088716,331.0874283286976,343.88518182142553,341.467907729236,-2.4172740921895297,-2.4172740921895297,True,True,0.39936636157683447,0.10000061067097343,0.3912440082040713,1.1256656091742054,-0.8,0.25,0.10000056529063331,1.251251624554493,0.39151081619915773,1.1594820499905087,-0.8,0.25
1542,109,218.75482254967253,215.5479539663385,4,4,445.50964509934505,439.095907932677,456.2750366282616,449.86129946159355,-6.4137371666680565,-6.4137371666680565,True,True,0.8680877860312857,0.16306983173518494,0.5117329779743094,0.8036822943349945,-0.8,0.25,0.28417659091861946,1.6101736864940703,0.5171596487729136,0.8654391052264597,-0.8,0.25
1552,91,134.78146561768736,132.24429941055936,4,4,277.5629312353747,272.4885988211187,287.6063692614421,282.53203684718613,-5.074332414255991,-5.074332414255991,True,True,0.9999999999999999,0.10000056550550113,0.772323196294047,0.5190168587505116,-0.8,0.25,0.18406381888721843,1.7689283266676792,0.7737697921983152,0.6666708732603202,-0.8,0.25
1557,124,238.80993923029052,239.09572280047848,4,4,485.61987846058105,486.19144560095697,496.9010047230012,497.47257186337714,0.5715671403759188,0.5715671403759188,True,True,0.6625693694466421,0.12180982555856908,0.3844449236646082,1.097483509298639,-0.8,0.25,0.17119001406272766,1.2319609923675219,0.3845200077639543,1.1213703415996965,-0.8,0.25
29212,158,241.0961661816012,233.8561854639528,4,4,490.1923323632024,475.7123709279056,502.4427124953103,487.9627510600135,-14.479961435296786,-14.479961435296786,True,True,0.4018485050676503,0.17550465204677804,0.5208285925727932,0.6743427190581742,-0.8,0.25,0.21428957963484233,1.2759620446498292,0.5264534928397685,0.6140245352990754,-0.8,0.25
29220,83,157.5967706270359,158.09354210524106,4,4,323.1935412540718,324.1870842104821,332.8689036852582,333.8624466416685,0.9935429564102947,0.9935429564102947,True,True,0.43494237350544157,0.16098338950502922,0.5813667580246137,0.8263198372400493,-0.8,0.25,0.17786968184974503,1.1604459842600143,0.5828100723612972,0.8222831894165857,-0.8,0.25
29221,149,249.90315285952613,245.60086159389525,4,4,507.80630571905226,499.2017231877905,519.822090942834,511.21750841157234,-8.60458253126177,-8.604582531261713,True,True,0.9613429601446852,0.10000056529063331,0.46009305491092006,0.7861359262485014,-0.8,0.25,0.15337404600902116,1.2349236503934986,0.46075926915242454,0.8666096614249119,-0.8,0.25
29227,85,154.02044969183825,148.2692683531338,4,4,316.0408993836765,304.5385367062676,325.8115044096378,314.3091417322289,-11.502362677408883,-11.502362677408883,True,True,0.6796679277613114,0.10000056800706936,0.6515301266728447,1.1414546171961248,-0.8,0.25,0.138528739829183,1.7747531708680537,0.6668206156984298,1.5,-0.8,0.25
29230,194,200.35249577204067,191.25606287494435,4,4,408.70499154408134,390.5121257498887,421.77642418033463,403.583558386142,-18.19286579419264,-18.19286579419264,True,True,0.5825575758020147,0.10792688479163622,0.44649999999999984,0.6297925509218248,-0.8,0.25,0.1824200158108786,1.4055730104938304,0.4464999999997267,0.5895777379865196,-0.8,0.25
29245,73,93.00594907726085,89.833775026224,4,4,194.0118981545217,187.667550052448,203.17373591911527,196.82938781704158,-6.344348102073695,-6.344348102073695,True,True,0.2528458830774953,0.10000106967577638,0.6199082909812837,0.8649749313481296,-0.8,0.25,0.10000056289301161,2.0685859982975487,0.6201848816489578,1.3655602788735335,-0.8,0.25
29280,73,133.96877277709052,132.4417407829418,4,4,275.93754555418104,272.8834815658836,285.0993833187746,282.0453193304771,-3.0540639882974574,-3.0540639882974574,True,True,0.6051888106790851,0.10000000000036073,0.920684192412212,1.0694452683749258,-0.8,0.25,0.13123443867289228,1.403685589087993,0.9277319986370374,1.1873985157432472,-0.8,0.25
29281,96,139.27019876802981,143.12809061160732,4,4,286.54039753605963,294.25618122321464,296.79779030193095,304.513573989086,7.71578368715501,7.715783687155067,True,True,0.2758693684275903,0.10000037485514206,0.9257226574456218,0.778540866132809,-0.8,0.25,0.10000056529063331,1.1443822375352457,0.9150340187440339,0.7066939596400886,-0.8,0.25
29303,127,228.76697356616017,223.8599115156138,4,4,465.53394713232035,455.7198230312276,476.9106954781547,467.09657137706193,-9.814124101092773,-9.814124101092773,True,True,0.7027031617382523,0.10000047753596583,0.46241397614333213,0.8131425860926108,-0.8,0.25,0.11571138027259319,0.7923699059446064,0.4648823847950305,0.7675557450654737,-0.8,0.25
29305,115,132.51680360407423,132.11461196825744,4,4,273.03360720814845,272.22922393651487,284.01333572160144,283.20895244996785,-0.8043832716335828,-0.8043832716335828,True,True,0.39104582764203627,0.10000039882759892,0.7860441205495541,0.657905790810133,-0.8,0.25,0.10000056529063331,1.2533356602167212,0.7869621992415825,0.6584367954846134,-0.8,0.25
29306,172,203.14104635732312,192.28336321437268,4,4,414.28209271464624,392.56672642874537,426.87207062190004,405.15670433599917,-21.71536628590087,-21.71536628590087,True,True,0.4421258228185796,0.10000056534402717,0.4046995878535448,0.9381929032985091,-0.8,0.25,0.10000056529079808,1.6674042762445846,0.4046999999998122,1.0904921388547544,-0.8,0.25
29307,104,120.0613881742878,114.63577735038278,4,4,248.1227763485756,237.27155470076556,258.7003399451411,247.84911829733105,-10.851221647810036,-10.851221647810036,True,True,0.38180432818016863,0.10000036656825619,0.8046499999997629,0.8446908180113633,-0.8,0.25,0.10000056529063368,1.7549898373412185,0.80465,1.1232800988912064,-0.8,0.25
29310,75,177.15270790969518,176.46770206668836,4,4,362.30541581939036,360.9354041333767,371.5753682735356,370.205356587522,-1.3700116860136404,-1.3700116860136404,True,True,0.48661223191063047,0.1739036435437136,0.42670433097649874,1.0549786824465652,-0.8,0.25,0.19626978768403527,1.2291893180598072,0.43448304554342654,1.1029694774004255,-0.8,0.25
29318,101,201.86644442144018,196.9770139710074,4,4,411.73288884288036,401.9540279420148,422.1933709102454,412.41451000937985,-9.778860900865538,-9.778860900865538,True,True,0.8651193631988563,0.10543658462910854,0.8085427421318994,0.8954698239658428,-0.8,0.25,0.2493428521597335,1.791417747103536,0.840189030520819,0.8990336135316565,-0.8,0.25
29326,132,248.9758588107993,253.84318150365831,4,4,505.9517176215986,515.6863630073167,517.4829253119441,527.2175706976622,9.734645385718068,9.734645385718068,True,True,0.10438597146281146,0.28239491006135886,0.6189418621339304,0.7598146520466293,-0.8,0.25,0.17562613171546865,0.8761088741010071,0.6037441499045288,0.7040497495665358,-0.8,0.25
29328,115,156.8368106618288,145.92677466922157,4,4,321.6736213236576,299.85354933844314,332.65334983711057,310.8332778518961,-21.82007198521444,-21.82007198521444,True,True,0.5199405299543856,0.10000056529063331,0.6811494655133723,0.787988327639876,-0.8,0.25,0.15490311629789338,2.3191312543403635,0.6811499999999999,1.1290238372918275,-0.8,0.25
